CADTH_GID,CRCSHH_GID,CESSH_GID,CRDT_GID,CRDTH_GID,CRFLH_GID,CROP_GID,CRLRH_GID,DFEEH_GID,CRRCH_GID,CRRP_GID,CRRPH_GID,TRGTH_GID,ACNT_GID,BACNT_GID,CRNC_GID,CLNT_GID,DACNT_GID,DEAL_GID,DEPT_GID,DOC_GID,DLCLH_GID,MGRACNTH_GID,DPOS_GID,OPU_GID,OPU7_GID,SEC_GID,EMPL_GID,BNK_GID,DPFLH_GID,MSG_GID,DDLH_GID,TRNS_GID,RSTRH_GID,BRANCH_GID,OPER_GID,ACOPL_GID,ACRSRV_GID,PAL_GID,DADD_GID,DCMT_GID,DEALH_GID,OOL_GID,CRT_GID,ACDLH_GID,CRTH_GID,CSFLH_GID,DAQH_GID,TROP_GID,TRNS_GID.1,PROD_GID,RSTR_GID,SYND_GID,SYNDH_GID,SNDCLH_GID,DFEE_GID
222357463,668509328,995172048,430671316,940557057,946060778,529897996,975191381,702678829,203189074,950737896,115541005,635035655,56897349164,22758686703,bnC,2793277689,199689191,454435458,45379383541,35361995729,473815147,28774603189,253145357,304005329,454381085,544302002,9794748398,2216828999,954758263,6900469464,555435387,7511311173,913526849,85302054033,9854913473,266926080,273980311,205426940,658959394,834633593,716933757,580911260,715122512,227702689,750383044,258107851,918362993,37994470,203016510,685740640,472829609,87466265,674830959,464069548,431685853
361436815,929052494,300389791,397788588,886727411,344464589,497861649,788218014,935823077,284773161,920502142,484015862,652410949,50801283875,27013055334,nIZ,2336803352,122331670,144968299,44311915237,32659732519,277094481,28454510157,266158000,399783106,406120131,525687787,9653534263,2623833201,19509835,6260820137,710563370,7979478677,541771742,81330597331,9461682254,755961257,354181320,47148835,496096930,669888753,578606034,545162098,110308631,401976654,482158528,477627755,205003308,207408259,824891291,797607023,100386380,842150034,77902546,224412454,965044912
167308385,632585982,675698917,259307900,602738634,952595840,664360505,437770096,124259578,83821816,602594485,923110444,580777962,55571154266,29766717534,tYD,2409673328,142259275,339422337,40407422789,38371649266,536001398,25574157567,228592139,343700304,455375728,595751819,9068602776,2175330772,74170417,6461437561,811850576,7074240749,740496520,83859808775,9357550867,967955590,259052608,37211921,220961049,262624938,975420653,266134404,356634991,227063724,985499207,884462353,336444613,263294285,902995782,866829991,342213373,385171912,861122250,820102314,606351691
833971542,97170610,566961635,673463153,766015765,999779905,336894651,332174249,50252191,489510331,309482065,365936855,932118670,53590022474,26604890754,UWu,2809292207,175245900,632119818,45512521181,32086492086,462403466,25876127568,220021827,378625919,445068249,531924704,9969279138,2026711534,354059731,6280274639,519121094,7096006824,733799953,86709655196,9881967144,576347321,355605798,909781004,861836956,389810898,392024046,116761255,640857907,279206534,493556610,632032859,871471787,667615261,923053009,112797146,821664065,204211232,910680169,673762161,992688044
960248562,314232384,381553208,967516696,875027534,525755030,592450940,496643086,29663460,248330285,782084909,123322726,428313312,55467283400,27156974113,gTl,2783431555,106962192,34520975,49356648196,38385700478,572300011,20091842407,271673552,340591565,412875945,566938052,9914679887,2321709864,79902233,6119219237,925361485,7601786116,11690037,80670774042,9101794019,774138788,923404010,229422121,271021326,254188639,935287946,292615738,182126622,807299483,637938299,793887019,261987724,115042654,464601610,423479178,149762340,428515801,41047379,214188328,847550910
932500908,531438822,270285159,871447788,359281416,258562215,785902532,771226964,140372317,445541223,667005707,289370407,427787577,56378030362,20156529720,XVo,2133903295,179961908,827809572,43186190960,30731326935,451658377,20025968231,232712859,327923721,412112768,582287390,9774393397,2673316300,727475453,6858265801,709485851,7861780723,44157302,80513976774,9018103401,786266998,106008157,508793509,329388026,307828111,590127711,241153279,355073767,282068179,203965291,703699084,87479172,250382106,808356910,504374481,456874066,194166,354580394,17203343,699651561
261779213,832105349,240783811,512343659,404803999,229373422,433219121,302243927,915673810,588509580,709353772,72898684,970817232,59741978709,25219591434,COr,2132375946,118834608,35807113,46526355389,36515703137,54246542,28389472998,258227476,315415936,489610521,575598434,9860960149,2290502501,789662508,6194300151,175137760,7471574401,665501229,83215470986,9811142474,50486267,841764447,488022288,132069798,241817383,472401248,439780788,318866481,373658978,696419598,138774350,389120884,621043195,610782994,730871163,137986742,665765798,662711678,29176838,101568669
969758464,101523741,262854682,118569792,49114922,782635408,990850362,795018166,694475406,50685510,508960244,258116214,829162231,55129444722,26672535506,iSc,2383119534,112851756,842563270,49468523448,30530479463,888585881,29011117549,263771773,314951993,455871340,563325033,9805116623,2577139855,280002290,6123782500,84067866,7294650569,377154987,81173256330,9953255607,507212328,45768919,981901343,425377603,598177971,258755928,715100078,954636085,5347733,98374691,132191221,154212269,501913877,996481589,149019703,712601313,54504424,482791812,275349538,263777584
338768605,404296063,870364376,775098823,413950852,81803896,673631547,294873605,60303096,42610711,944202450,219922909,295009011,53829346638,26105023797,qwK,2879671979,184855185,295054058,41269059535,32999891129,780391089,26489477469,283042427,387384255,472182190,596830534,9001857153,2281435102,264457162,6280465492,119458586,7338721026,359368422,84207019736,9583798374,960524718,142204530,735581173,546794614,980734863,700701334,955035893,415530120,745730857,792827433,463913583,17645217,965411830,158583619,699670962,602945758,140620129,999873678,67454889,117256713
929672722,908978593,965195065,956438105,970662314,97952638,694650258,365081805,102222081,924642109,776113026,4770757,110268773,53183598408,23177872845,pDK,2624132079,159405085,449106528,41811591152,37457736076,762355532,21089163958,296956953,368159458,462775756,519218488,9001857153,2313634224,547505531,6017704349,995245321,7120774876,659454955,86825751424,9845449595,997293704,982927366,561441919,434162151,96625956,160703433,556008124,368679039,246582821,214069624,503161095,214074428,438851654,655751903,328809952,210962026,303838656,230721733,855575059,720658283
655559458,714735974,978636877,180067213,126525523,608127579,739275031,264510602,233207613,613648819,664860509,576666573,146421804,51169557042,29712399225,Prh,2454931803,152700502,378145074,43304984746,35475107883,393508876,22876800178,275848022,385273919,470719791,597646764,9858187128,2655382379,586423736,6979939537,197295713,7088252181,718302907,81789468059,9167805650,453704988,682299597,20380859,447786226,788575357,547626486,338221922,519837436,433820253,134953554,90947460,135214537,66181064,581612011,605184420,723609242,236957271,343836881,464023440,683947244
619738147,557351871,863445546,417091226,22572538,465614850,808054446,789326478,190848661,887432078,490856727,708434130,102119536,53563786376,24164739644,VFv,2508926654,126544484,25346298,49792742496,31020032589,429993749,22036452821,272777125,360000856,498902579,533714317,9139136731,2934764712,917794884,6095372269,830474419,7583326397,941145885,84307743156,9186908396,490899046,400892394,724127875,47900433,424678282,499878651,584176621,23724067,984266361,75884286,971173741,512616048,985203489,14918725,604505584,341402780,826631819,667409876,839661880,942604932
840875929,95253554,327912021,779432431,944953733,624743742,346530823,384482438,875510405,69346707,861105706,721011451,671163463,50766069768,29452805981,sQU,2379698610,146218052,172352130,42345878559,39338346351,828546215,23832172840,266225972,361978579,435270331,520910096,9858187128,2383262237,380946717,6624241444,895371969,7335802932,480299594,85079332139,9058967296,584900280,273158058,876534477,523744151,120325460,303509117,421549258,598480074,784023427,171178594,439265313,525145950,822661236,973013256,149292218,228192613,68082032,273511813,775359147,220909492
434462908,708477457,459116257,394312009,192295736,975227391,161803787,530562082,14713745,556173067,413473595,870393261,52549248,50617320611,27102588520,hyE,2433606618,194737758,339622409,46392693598,39579449091,766883558,22576017754,249952682,336891340,417876843,569828413,9860960149,2431023918,685148815,6460970945,616071729,7123847560,250068278,88374317207,9550166079,94727331,555241460,917623983,228873439,775246057,862379217,231523814,348613245,949534317,481958493,338127326,481461593,519192250,631877535,283959679,365416651,144281945,903780512,487294915,667853100
218661249,304007448,837551992,563978322,128364809,978901938,207431329,193911629,383615792,21985227,442601526,270360603,211855287,55886416279,28655592775,dHL,2610505926,132307939,61200675,41240280061,32255520317,510906418,26433452224,253288904,344155049,442244135,559847752,9778135705,2418098514,768385529,6812738869,730775860,7320780258,417967342,86108596214,9106685561,116550974,468451127,333429642,481082645,740888997,20643685,693822498,547128300,962412520,2135417,453513157,205937053,643598351,363904744,479133769,257429608,864509107,990626505,862966385,246371127
858136971,143146961,387318904,734853795,139581058,177091745,500256502,8480896,351109689,452957617,574922905,920804910,207239452,53496773109,28318260624,pgS,2077224177,173203397,867338302,47784980980,32823225275,630697590,24852675562,266957609,350408535,459578630,574281700,9973786396,2135820342,768223622,6915186059,480741408,7781478944,512771699,85213157605,9343764825,237956520,474778232,968601021,858585800,137060781,548007089,250210223,689609301,252654556,441243745,91848563,110866036,700564217,488278984,648315194,629324875,130029115,771931973,527713417,516228770
680229678,484745185,725771983,353432331,648098569,290148532,739073780,631208875,149329459,116648837,688573309,760905351,74484195,59085512662,29602547690,Skd,2943155484,149122996,369955126,40385155299,32575750498,989302187,20411823160,223003800,368335422,465444721,542501264,9805116623,2333536544,767849927,6952371270,820527980,7216016643,125952998,81378630439,9649978410,659149221,34047070,598650520,484293964,249854158,948121653,319956638,46562772,888066321,913836213,384895060,824650941,435505525,775981982,603217473,914664839,784128713,922643457,457136736,190597715
158380526,242084230,482763274,327375481,18973649,407401112,668762425,749641665,993466057,947959807,735693778,885947940,416745256,53349284722,22691374831,jCy,2066602470,103582378,597960605,48394215335,38955455486,99726141,25724444591,291222268,382627664,454119149,536909977,9055135371,2935595254,744348127,6160786379,418697509,7092534008,188300733,85142757548,9964841592,503784651,539688580,807278893,942190955,456219659,904338184,473211643,588193802,695699575,101469965,279562403,238743169,437005866,768020330,320164405,539400269,29877715,716058950,114713392,403583815
293358219,588088185,61286756,406931056,464411435,334279741,493156468,769221531,798947355,476329216,28962169,825508280,910784507,58095726609,21991057993,isP,2067889097,130568070,918655067,48235097328,34112086685,549052713,23694146076,256246508,336796117,424671288,563492412,9493232041,2213034810,14707471,6624316361,51537990,7269428110,831798175,81059193868,9307162823,80114825,821783325,626881770,846690696,473607669,64616902,755629857,658757561,589635707,205953322,875101599,513662067,157371258,249587295,262288079,397607316,811736150,918446888,207206843,663726028
152183309,70206023,639464267,750369734,476828633,898453720,279535480,331686523,885084066,85402228,348725060,634761203,725424352,52956451651,29926912525,KMp,2606073008,136947581,295879941,41249979516,33323246739,981560336,25923330784,251598360,392820284,483303037,522061587,9225097094,2413209738,545548356,6765609103,534551859,7966639993,825223450,86409116806,9939510651,611248287,60354688,166513364,745652924,83763985,766698657,911361497,836666124,419720586,719823571,716200561,574520224,2312622,795855470,982492175,272946513,754202626,652678891,377153294,746341744
785098736,865910574,551885500,213111827,884599048,903494203,598063912,34057348,223160201,29098502,943213370,631114475,369091062,59762887081,24387935649,Iqz,2345664613,186030246,753058978,44996411715,34996514276,28888448,23992740752,277698983,380020013,473616518,549459481,9233879642,2327613541,575635663,6901611117,423793507,7948560968,351291488,81720498182,9205213704,404080031,811395402,936828798,643238200,474699328,514125046,795607731,539163161,863820431,984839001,65635461,459157239,473763624,642677352,63142005,902730261,523244102,155675733,647414860,244147129
209924709,324962703,233155303,893702887,92579753,642959690,924885900,221470699,892765545,650340238,2155266,907017450,651567565,55104981683,29265084919,SpX,2724721036,101760284,223982949,44039414241,30130550111,922057482,25888294907,228676270,377770115,493534069,548177622,9794748398,2240294041,634133449,6618719496,831190674,7246728954,676612740,86113688067,9008528311,580744803,632682709,474389633,334958363,672784619,652432638,911462908,66584769,708807946,231782139,199585662,621780588,813489820,967473132,74564744,808757269,967343704,283821092,196000222,591929817
707693281,914805437,57563845,397114757,638997561,2212826,244822375,918037092,721583510,434735175,505443182,73012469,143667746,59336149363,20214626762,wKS,2020119948,164188898,337651755,48107637835,31683881958,834892178,20625603984,282806499,301340641,403565251,544803299,9794748398,2653294942,480504765,6719391260,380861385,7011450961,756135269,88096464175,9288096646,17032207,190614260,990879549,306243179,409438125,162411020,522684652,357451231,333341534,444956248,76349019,361161136,389487888,378260871,128478733,834847971,158048735,126937756,290805477,235466287
411638812,985100517,770091445,191476655,633744815,893054259,347186957,880049404,403436892,557454152,80496316,567531133,17847770,56710903325,29321603213,rZj,2121930300,112094381,120681598,48268992572,38158771797,989496870,24078470909,289746868,346343734,423388542,533620011,9070580870,2188472767,620133076,6016549378,160486275,7030346431,22819402,89371089944,9884764861,272885825,46166637,495875376,57649731,200216114,9435102,667318887,600343416,424368799,661178873,975055280,854753527,357657721,753362225,246056318,602511472,204894184,922412274,680888689,867338462
